Timestamp,Telemetry_Gap_ms,Mean_Gap_ms,Max_Gap_ms
2026-08-21T23:03:07.849123,0.231,2.493,37.679
2026-08-21T23:03:07.849270,0.157,2.493,37.679
2026-08-21T23:03:07.850506,1.233,2.493,37.679
2026-08-21T23:03:07.850666,0.154,2.493,37.679
2026-08-21T23:03:07.850821,0.162,2.494,37.679
2026-08-21T23:03:07.853112,2.290,2.505,37.679
2026-08-21T23:03:07.853260,0.152,2.505,37.679
2026-08-21T23:03:07.853401,0.143,2.494,37.679
2026-08-21T23:03:07.853532,0.132,2.494,37.679
2026-08-21T23:03:07.853730,0.192,2.495,37.679
2026-08-21T23:03:07.857117,3.392,2.506,37.679
2026-08-21T23:03:07.857278,0.162,2.506,37.679
2026-08-21T23:03:07.857406,0.132,2.506,37.679
2026-08-21T23:03:07.858618,1.209,2.496,37.679
2026-08-21T23:03:07.858772,0.155,2.496,37.679
2026-08-21T23:03:07.861047,2.272,2.496,37.679
2026-08-21T23:03:07.861179,0.135,2.496,37.679
2026-08-21T23:03:07.861298,0.121,2.496,37.679
2026-08-21T23:03:07.861419,0.121,2.496,37.679
2026-08-21T23:03:07.898923,37.426,2.493,37.628
2026-08-21T23:03:07.899145,0.281,2.493,37.628
2026-08-21T23:03:07.899298,0.166,2.493,37.628
2026-08-21T23:03:07.900540,1.236,2.504,37.628
2026-08-21T23:03:07.900714,0.174,2.504,37.628
2026-08-21T23:03:07.904082,3.370,2.505,37.628
2026-08-21T23:03:07.904226,0.150,2.505,37.628
2026-08-21T23:03:07.904359,0.134,2.504,37.628
2026-08-21T23:03:07.904491,0.133,2.504,37.628
2026-08-21T23:03:07.904619,0.127,2.504,37.628
2026-08-21T23:03:07.904818,0.195,2.483,37.628
2026-08-21T23:03:07.906065,1.244,2.494,37.628
2026-08-21T23:03:07.906241,0.180,2.494,37.628
2026-08-21T23:03:07.906380,0.142,2.483,37.628
2026-08-21T23:03:07.906511,0.133,2.451,37.628
2026-08-21T23:03:07.912113,5.572,2.505,37.628
2026-08-21T23:03:07.912281,0.190,2.506,37.628
2026-08-21T23:03:07.912415,0.141,2.495,37.628
2026-08-21T23:03:07.912540,0.127,2.495,37.628
2026-08-21T23:03:07.912687,0.130,2.495,37.628
2026-08-21T23:03:07.949335,36.635,2.510,37.628
2026-08-21T23:03:07.949528,0.206,2.510,37.628
2026-08-21T23:03:07.949702,0.166,2.510,37.628
